2000 100000
319 843 672141281
393 619 644080621
1702 658 508345860
1952 1528 913625228
1186 166 602933853
1032 1162 850639429
1140 1329 504706582
463 540 811057930
1449 1738 885021018
923 1248 873212068
1197 7 634609067
993 188 591560706
1428 157 566050964
1303 1539 725769534
134 267 868171623
1452 1601 862696546
17 83 822735113
594 113 876175692
930 1554 997703934
240 1285 793784135
1003 447 979911207
18 103 717776684
603 1086 581006336
1729 1024 534014773
592 569 911851061
395 1844 551570618
86 494 828669745
663 1841 548430085
1951 391 566610069
670 1858 581168535
414 194 519031471
1257 1916 901839407
1848 917 592265699
1941 263 564172657
932 494 837310510
1511 1816 577130355
903 838 776390162
1243 1158 910187624
1994 1807 659530762
631 677 704283689
1196 836 591368516
892 1218 682808560
153 1892 913519225
443 63 925806449
507 52 681006861
1275 1440 515521296
1233 1475 627090445
1548 840 610278075
1477 68 949889576
307 847 559614118
848 968 673144411
1647 271 919188973
289 1824 787258441
1085 1069 627916916
184 1779 521586799
665 1761 699503775
1055 712 927081399
823 1113 943446442
1850 1080 923984151
1674 1856 529916124
1383 1791 521492541
1591 1249 597085118
37 425 664183413
1568 1875 914791197
895 193 965444179
1197 204 572152200
1376 194 556366789
506 1632 677602434
643 436 858443406
1465 1285 854656930
1973 726 579400555
410 1190 625441107
1776 1570 509006661
302 1800 661447167
497 56 592579136
335 30 972191160
1602 581 958032518
1350 1504 893273801
1561 956 765739038
1954 355 574268597
766 1028 542315832
119 385 986687872
31 1278 981425065
240 1616 983836777
530 1101 858879377
52 450 572865873
278 1746 726952545
1305 1658 970750087
107 1476 618895035
1128 1838 643262900
321 1518 799998694
1863 1983 691439892
679 1930 841838018
847 556 572607305
1971 965 927001482
1634 638 532266083
765 129 879334337
22 668 813153269
578 1430 675417117
1762 1064 936892495
313 1359 807903310
725 20 791884856
364 68 973040372
197 1206 614028984
956 992 969242403
1867 539 766907857
1023 1703 548341307
1331 1659 500492096
1042 945 940880653
841 1924 576321173
67 322 844865661
926 252 934655814
53 1802 504183066
1394 1741 814402700
1547 1541 868907889
1967 845 707295268
1635 1819 507269887
1763 89 770360142
972 310 877363975
1613 1151 743335589
1675 1210 524604615
14 1948 991703453
236 1484 602489523
704 1112 776632522
1022 940 523625155
844 599 570792003
654 1116 911904761
710 1571 639600830
611 226 530041005
1971 467 605990702
1773 951 552211002
1380 1704 580242454
1131 6 977761055
804 177 673471946
1559 275 930241470
433 1341 662144846
998 1030 790919988
1609 738 606621343
556 632 516686850
926 222 971542657
453 1423 795835516
1022 115 663494955
262 1262 743143747
1721 746 613250664
865 1645 567192614
1294 1229 667064065
1659 1733 591965770
1459 1711 727962773
92 1602 543049833
1585 555 936375587
353 1638 693530490
1183 119 831905521
1671 1445 546889524
1331 1835 740323485
881 1272 513663769
860 52 621963380
131 381 779733782
1751 1289 797781859
143 308 702243035
982 1480 644879652
1179 1389 864342383
1132 1321 940270957
1576 1021 963074485
1721 265 547895632
1345 1794 504121305
368 340 839650049
1680 348 514325653
798 1091 798599327
1505 584 766916469
703 1198 812363042
748 1893 854495438
1874 482 560347549
1610 373 639159843
739 1107 909951148
775 1781 972537131
1137 765 586939073
996 1729 571456705
1144 897 849818703
365 642 885290202
1958 1285 970038641
217 1030 581247726
1273 1633 869436877
1362 1949 761384597
243 407 572623601
776 1831 811234641
573 430 914899800
110 1454 765736622
491 221 575771607
485 460 856208456
850 726 948068652
840 1438 520578138
1006 744 835165902
1664 938 970893525
1849 1542 556321900
1126 309 733707071
1413 1404 961676684
932 166 714185669
371 592 673921602
371 790 604125248
95 1181 565995022
643 1003 708657954
652 462 623227186
1313 1655 613333383
1117 378 556743707
1712 889 537933532
6 1964 965455039
1826 1909 696761300
1738 472 995796728
1612 1505 904626355
567 466 606436929
1041 1464 987331590
1917 1426 681049959
549 846 602884456
1350 1104 844591365
1430 1570 747070184
626 1710 885867239
1132 22 690621732
931 1198 961168295
1498 653 826475069
599 673 654493735
1238 1217 884168744
1510 1443 860964013
599 341 735662606
1668 1079 697922763
1638 728 681732791
1834 309 542649444
20 1171 961249075
1261 1260 559934307
264 1554 648692545
474 1218 899522815
1870 1436 555634464
107 1440 827266729
1776 203 781346769
203 1101 580584174
1995 1994 690785010
1752 826 856517370
36 294 856978872
1931 1275 641628284
1003 104 644846010
234 1706 661699863
535 804 917020283
1609 526 774425005
95 1219 528976136
1603 692 974366494
1447 852 586403835
1413 307 851659351
959 160 960611771
1064 330 941533891
1961 125 676965348
538 1624 624290686
230 1128 875061257
1759 1626 849787860
1219 394 765113432
1401 1121 785412597
769 1739 616669898
413 1768 618257388
1514 38 525577948
313 221 768609842
1159 3 534201609
1535 1278 787102582
493 1592 805277570
1933 1299 603556466
1819 807 574456525
1576 339 693682918
1186 1535 534221144
774 1393 883909903
1327 1652 572656677
1388 1929 563116083
1327 1873 848001553
493 456 543998573
242 1079 656193493
1336 1141 541043385
1667 1367 545588322
1867 346 762369025
1193 592 668948294
508 1824 594354838
1937 792 877270667
361 1179 713578136
841 898 847028115
1567 662 555486006
121 480 565422750
358 1222 863594298
1689 1394 836294282
1207 776 505037054
752 325 673672119
220 523 948552474
214 284 801422671
1546 822 515056745
1884 1716 596917352
735 732 828034874
1867 1948 585214894
173 1955 874478022
610 1382 553222821
1426 1208 925070147
625 175 994118560
430 441 866010925
1697 163 667988467
107 1960 640628382
136 892 607245339
622 702 706568131
1822 220 632440525
698 298 667764183
1367 1101 724542495
658 1829 984465967
1474 739 599140439
964 1803 535767091
1953 1698 736832766
1306 1689 587920476
545 1773 565771846
341 697 808455824
1288 327 788738027
1121 1734 902203505
1051 1787 698565647
1814 1497 505507966
678 1029 793998022
679 1498 531904783
1592 1269 698090831
523 1876 990961307
153 1414 666584359
1197 587 768345290
1247 616 634393979
18 1352 781238579
1134 845 885456553
320 233 853325801
184 1585 764247753
56 925 929584152
1745 1541 878319993
345 757 874517858
227 1882 756639326
1548 1638 583930048
1358 1072 932331802
528 1559 590210840
281 387 588946727
925 354 874663006
298 1204 922764813
328 989 790329748
1199 748 989745861
177 807 584308467
18 922 725396861
875 1558 874921951
1577 376 977513696
1602 1172 996258654
570 417 849668270
1037 1085 589448085
1434 1597 791845278
667 999 647214761
1205 6 706902210
535 1982 745150603
789 490 886812897
1461 437 689593494
1467 1790 873376648
1208 1558 961293330
1759 1769 627714233
308 1000 922686452
812 185 831773321
1218 1901 781045873
912 245 611121162
1477 1980 684319294
756 1685 636137808
1474 33 896874140
31 221 845045114
1095 1386 851799926
14 321 806201850
145 646 900123194
910 521 984989854
1384 709 746656065
1086 1731 920349695
394 27 558393047
276 140 639307365
1970 1060 525477699
345 1371 574194240
1515 1504 798139237
410 923 727536836
71 1936 788101053
632 1626 543650641
1120 102 839270649
152 1132 905142435
10 255 631688037
541 1629 653687560
1469 694 863783108
1168 1890 775846408
558 224 857134725
1972 205 775961926
1708 133 575889232
1178 168 962325635
516 1529 639370327
1230 28 897133317
1559 710 509077756
1650 1244 608820697
287 1406 694907040
506 712 919137443
1254 514 701520826
527 1966 534466292
779 372 873103756
1732 244 626877549
1900 805 915557128
453 1977 585171467
495 1750 501044169
674 1448 818041199
702 442 643088941
221 960 864070158
799 918 585969383
924 1365 933213563
708 536 664652725
130 1868 688855892
1270 1688 789221615
1852 61 567174520
1652 349 806320431
207 1621 638184072
1762 1226 718745411
982 450 788633325
11 731 610553381
1240 688 756562129
592 1494 632169909
1114 382 763861966
318 1121 624746588
854 1688 877952321
155 1788 509615595
1911 1298 792660869
1713 1948 899659598
150 1327 727474816
384 1514 906249970
818 931 513880644
55 1214 671799781
196 1958 605976506
229 1662 757825312
1783 1521 618638218
826 942 937937018
532 394 587771078
1034 559 631214639
399 185 959402228
1323 1249 541398797
1761 449 830300055
1630 1463 592753048
787 254 794782535
845 904 684930246
233 614 509519336
103 148 694146861
1406 324 763591866
126 811 612055469
1881 514 986032676
811 1376 594248699
1002 1469 892949385
1815 1957 773159078
244 1307 594668948
1475 735 873485663
1508 1799 700822199
1221 241 611986607
1290 1056 719025100
993 1816 951297126
993 772 994314786
1976 1188 780872541
1654 677 551155799
288 1766 509646698
917 1260 857856717
1258 1100 804805013
872 284 511561378
1324 1632 651653866
160 1456 619951978
679 381 947969175
1239 324 716253686
1978 378 529400581
295 1416 698161599
1521 1429 549533729
1450 668 693009057
413 237 609320072
923 1440 839844121
786 1345 913791603
73 300 762568686
543 1104 601472869
144 1490 976922576
1868 785 988651363
479 590 758106632
1334 130 630535072
1747 1393 827109389
766 1039 535473578
345 1116 758268874
698 1275 619780468
1753 65 881630457
28 1638 905736593
1533 1183 515087569
464 1416 838033110
659 1305 883303671
1050 1957 665239275
816 1722 584017740
1608 634 650186100
1963 1953 522048729
1969 483 933276670
1113 1717 834542627
1771 1401 607607892
353 1526 736079362
1988 1667 772470521
788 1248 901448146
1815 1631 637290176
122 1182 596216055
818 542 781877673
353 16 955177354
253 319 842832801
912 285 744530169
460 699 946996244
346 466 551050735
1593 1763 732804402
1473 753 503189846
1617 506 533215217
597 1539 817362278
410 1830 596160052
1674 680 817057002
633 1294 966639011
852 1053 502510406
366 1290 538581006
107 1194 978124781
1326 422 537606777
733 1314 764308541
463 565 562042403
252 774 977622271
993 481 956854564
811 1255 601984000
1806 978 721559156
1941 1612 512977782
27 450 507043193
1509 1826 854739511
1680 774 573285494
55 1275 660360679
752 1377 957043560
1437 1686 692680615
1607 816 896968757
256 539 625943538
524 1507 523341373
1835 381 908917922
899 1670 850104746
1744 1133 707908947
1623 1851 661247766
1818 1927 643188652
1066 1164 503983706
197 1378 998194471
668 626 576155045
1535 1379 989035218
1952 907 696164001
347 606 806957746
1639 807 576326120
433 1523 667388460
1789 855 638338486
1995 1064 736751328
1365 514 669038464
404 1905 522552410
1597 29 642691443
818 197 899391661
1139 1971 774901213
1533 788 921389942
733 1393 597316096
1161 281 539529004
1926 1421 673722750
1529 1744 736867692
1939 1320 996755586
281 125 902551271
1419 400 505228997
1766 733 609191085
988 1567 924620287
1800 1440 513689792
195 870 803214699
1113 593 571805950
1827 1601 595486370
840 1774 843201147
1274 1805 675305576
355 522 520606435
1841 932 501019725
673 494 573736070
1951 834 851520301
570 835 594980363
1978 1922 535301360
850 1279 558766089
274 1882 509681182
327 1016 624540665
1995 487 603267620
1000 126 697102641
1329 1415 980396883
880 935 724079093
1843 588 536086284
495 1211 601189050
869 506 885811344
247 504 540843058
1281 1764 655158893
1162 270 874822844
297 660 543826050
770 221 654942273
989 1414 577751563
1838 1187 870832311
1500 98 512644923
780 1021 531755446
1946 635 688984903
1507 1293 981062113
264 824 532218865
1611 476 630998040
795 1802 553152759
141 1290 657429422
226 94 959954674
867 927 951000079
900 496 689559173
103 786 568135329
548 1578 694814699
219 864 693765321
1587 1476 541786700
1537 326 991062354
1672 1917 784164699
1278 93 599525037
975 1227 740002095
1787 662 773083329
1366 17 988314450
853 949 841652548
1809 904 704164986
1474 1859 744730074
321 1474 626880111
82 1556 916143460
609 839 902711294
907 615 739340104
574 1419 826125849
528 735 612896670
1443 1930 625102440
1662 450 612565375
741 1924 730077180
681 1963 690878699
1906 852 959574498
1972 646 880581380
1004 1529 768777415
1656 1859 543036306
508 262 655231726
1731 532 839020544
1168 780 834093860
1088 506 766663773
1135 1239 772138878
985 631 518812421
278 1743 604911865
44 493 727606780
1923 984 995679320
887 1329 553733664
595 60 877280990
1288 1196 757376697
665 1959 911317673
2000 950 595259423
871 1766 636488670
31 442 963976030
323 338 519270632
355 1958 980535844
1264 100 520544370
1863 1459 729361508
517 1824 554569709
1172 1294 755467371
13 731 796427194
1674 1613 850787677
1419 1740 949568594
321 176 546614872
560 844 646686207
1269 1042 808105380
1196 354 857124617
676 1649 776874180
1592 751 707975526
1462 1980 581806915
526 653 718761279
1315 196 800655497
1566 256 511728118
1218 178 659515428
586 1393 591303537
960 1125 805918539
1935 376 512043725
52 354 614693757
963 1205 978743501
830 329 501496970
363 1949 690836638
1933 1119 756057205
1025 1460 734721995
896 1044 527394789
972 1277 553320814
632 1309 616563995
1251 1957 848367115
40 810 868316337
1322 855 972246160
316 251 624746378
1782 904 966161777
95 201 618505658
495 851 773222993
1413 1181 906202071
431 646 553441725
521 1516 590831975
1611 147 911940056
1913 815 755801548
1924 349 755931927
343 1484 712379448
1702 1086 829474771
1603 1266 870061660
659 1432 975635188
1840 823 513342702
271 1132 622866971
1150 31 947549697
741 512 508594608
171 1600 722631761
1760 1864 967923300
306 956 797803285
369 1226 836568314
856 598 535699191
148 684 551820669
1450 184 635374141
747 205 895799598
11 74 837920078
1004 1407 621266377
500 167 566928659
1069 197 743297014
168 659 746920935
595 366 645706494
782 1067 910605843
963 1063 837028129
1776 580 947165445
878 1063 924705309
638 1348 557716424
746 68 788839619
699 988 701891686
393 237 909086130
386 1098 548270904
1609 1682 961180302
565 1070 588127825
1375 1719 788356429
954 551 834017932
593 456 644643952
1725 1537 537495009
1056 611 830559580
1876 998 948324184
893 1569 826317299
1600 1904 604855100
635 1996 821422916
651 1765 959681731
975 663 784638966
295 993 921310462
517 1315 761090822
822 362 789971402
845 407 520562199
1172 1482 709533512
1325 1589 675502369
723 307 958493826
1608 1258 566143204
429 1952 989871479
193 149 970571177
895 51 706239221
188 745 960647477
1652 566 989110029
1805 34 595725826
1896 1213 505351183
982 1868 909378059
779 930 517484606
135 1100 998881758
548 1746 693545931
1873 1044 711180457
330 1138 933698486
1769 194 531052665
385 1368 682819742
1607 1701 586218224
847 249 537658797
1315 174 945885935
1364 1184 889297718
1952 828 698807709
654 1375 577669158
1071 973 639703961
7 1427 980444068
677 354 705210958
495 554 718775036
1745 1771 634507665
584 1333 548409332
1503 285 695382207
1007 390 715899271
1100 1723 880795708
1523 1575 974698643
1752 1443 577283141
1660 1168 975617757
330 1822 610401503
1979 907 754803210
1646 45 836675989
1728 1037 872988214
748 702 786883802
553 606 599452408
1985 334 525741163
1484 105 625324554
749 1097 564473678
554 1148 506296753
1513 1134 680258077
257 1650 698327206
734 577 670388053
598 816 599388118
162 286 594991009
1216 1112 748201143
23 63 686593137
56 1177 668535583
1734 288 970083890
1188 28 703692509
520 1438 741394608
1937 561 738765458
798 659 718384272
1811 615 754295921
809 1210 595024105
299 1758 568539632
284 1334 748360282
565 506 511339925
1714 1339 565595960
1794 678 818881889
108 1837 689701288
1907 8 672772994
470 94 955739324
1888 1202 982220126
1517 1544 528066029
580 433 578608142
150 1252 828215183
119 1158 594199263
347 721 945837836
1012 768 988340092
724 894 636510982
1716 191 529822406
640 1909 851227833
69 55 647653769
1189 1191 623165739
466 125 874265228
1275 1861 606413331
587 9 704689076
1451 1811 581654649
1404 147 933154859
1584 943 699732351
386 167 692106189
963 903 593117654
7 1213 583700555
561 759 518630598
866 751 609299136
1532 218 839967190
1983 1986 615228592
1388 1419 969889139
86 18 640968868
1975 107 518347566
1216 506 728123107
1222 1462 865788263
472 1365 784051199
502 1940 919030134
1096 1872 526062880
791 1459 887539646
1537 347 534636636
703 1407 525971236
1643 475 811046784
1782 774 774445286
800 1872 611746320
320 38 759928262
854 106 984302184
359 1190 666491389
809 1080 818258248
744 1008 625672575
1848 1998 631979570
1779 1310 549517676
992 408 650788183
484 1721 628563141
958 172 950490393
1144 1701 608743362
1845 1941 534436159
440 1682 661077336
1742 1267 739742826
1041 251 555904210
690 860 966817406
768 1993 717349254
406 58 847428073
1176 230 504340496
530 1250 621180954
1958 507 971837086
1717 1165 768005506
1610 1452 663011112
1876 269 666134511
1189 824 630267570
986 1049 870456881
1274 899 505863649
881 1954 673777465
846 391 587438993
1803 54 572409140
154 214 900707889
953 784 821762397
1914 507 637128708
584 1125 549859695
1125 1737 590719906
196 765 689847548
832 1268 778259273
354 634 570628383
1281 1856 940731108
216 1951 601559611
1224 826 670538701
1798 795 802991299
453 219 651823795
1244 44 577893389
1742 270 546127256
184 1774 694830373
1931 1435 848186876
257 1875 870292999
545 1334 874001897
84 736 961241981
1449 1579 561423624
1986 419 534415710
255 751 712690461
1765 1560 550804576
1973 777 749548738
988 141 523807495
1622 1666 915552564
858 1025 880616233
558 1899 644208649
716 1242 662802125
1118 530 671980016
631 278 562736959
1904 13 908975896
781 700 963377887
801 840 679442652
1076 1121 750925512
1104 1413 683429564
1725 1824 568615609
1214 1082 756124988
1671 379 723007950
769 1700 760824148
28 253 846149748
1830 1163 687819939
1404 1410 678336405
1525 1027 809308253
304 71 672953629
1494 1456 698331026
770 1354 840270681
822 1659 852666014
780 115 722293735
1101 215 589715424
454 724 787022389
1546 1790 927053992
1620 708 818523939
1278 929 983395551
19 591 676796783
1506 1203 572617468
1329 28 697462395
968 1868 927593244
1034 68 523989868
553 482 846035103
1959 915 584825917
974 1577 741674326
1173 657 533269317
557 199 607718057
1327 1837 931088206
291 552 677305940
96 482 991247571
1059 1887 626143119
821 686 617269510
1540 1728 758867389
904 1456 745959586
2 1092 760589050
288 1128 589984958
1068 638 518861847
1203 1185 917664027
1172 1353 730747113
176 1609 911127196
1831 123 903844607
958 1541 715724018
1914 1383 505545994
426 836 855321758
500 78 886497961
853 925 645142995
1006 1191 738477654
960 1070 852445157
543 515 601640091
1864 191 643038792
1038 978 578566636
67 1884 721449540
910 907 722551975
924 696 660105710
815 1623 872183929
1689 507 515878952
1996 768 772469220
1183 1249 981972062
1584 589 567782045
1300 608 705909748
133 291 852694998
1139 1431 527607201
1814 1660 783511649
1293 333 922420703
397 1962 752675243
1573 1214 981291266
1371 236 614596300
1595 497 557436418
1401 473 504502103
1812 728 637065669
429 1758 944816310
167 180 788801691
226 187 827971394
1627 696 681518441
1543 892 616842000
1784 1571 796033259
809 307 928104831
1519 311 601532917
641 677 922123184
1412 1181 635911701
1312 1658 883274760
710 1416 518322030
1444 1845 931313668
1693 190 601462045
753 877 926226195
1760 1035 916587414
826 1042 724610348
1483 222 620629937
1756 1369 623356242
1458 1049 721151581
279 1878 770378326
45 1801 813761082
1697 1286 864538474
790 847 752905863
1513 654 575389791
817 368 653707299
31 179 756601521
579 411 667293338
685 609 558565287
226 1873 586179177
269 658 925606956
1064 869 948220426
1506 1779 713733940
1281 1058 970604132
1159 468 962608072
1167 912 529017256
1683 812 759153931
1975 1283 526790356
748 1335 811887832
1168 416 966512200
160 1619 765776587
1353 388 878670895
1415 302 778677455
1059 1038 566669234
1133 1503 617225355
28 628 616601386
1579 864 603361855
1961 906 674419148
702 1536 531710454
267 1804 527329670
1043 1796 632082962
1165 1023 798001413
978 1114 695579812
727 1339 503373085
953 1611 792444168
1879 413 574497541
1950 1091 893662140
1358 546 634224428
70 1568 526481522
1633 307 886249619
1212 430 506921672
1423 1635 546574307
971 125 678300461
1262 1116 528672710
1204 520 729342936
1676 1494 644961835
1422 846 700667361
1079 1915 550654576
1211 1665 619434714
1840 27 705238198
1464 842 644094586
119 1209 765896135
970 1998 561999416
1972 1351 996238925
301 32 762092263
521 126 786615126
48 1085 588526260
1581 328 767803222
300 240 645241363
368 670 757245732
843 553 568656257
440 1643 869749925
1976 666 677629474
951 1718 518088483
1828 656 893527971
1687 1296 923971716
838 651 998599149
1051 951 555625947
1594 1506 619101832
1182 219 582356997
617 86 943383231
597 1090 707368279
401 475 964621799
121 111 589011847
1676 1504 932699729
1276 68 707976528
1851 1075 706206936
320 646 876614023
383 288 817888772
26 1379 634167449
1941 213 508543029
430 676 807626409
1972 1637 561369183
253 170 778745546
470 1086 579043633
894 1852 963275015
1675 1785 528768201
1425 1457 747013169
661 1335 957319991
1175 274 615035577
1963 165 560771463
1724 784 651985142
1017 1029 825410565
1801 195 938172837
1234 1077 985063928
1706 374 947085453
149 1167 798601737
40 1521 535077256
528 959 737293583
1978 1428 706670689
644 609 869249275
775 1444 861868869
960 1615 783257106
1064 1935 598876862
995 1184 503563964
1993 1021 625849198
1074 573 871941018
288 1881 926685403
287 255 954757811
145 1870 880804804
1419 1567 983653025
1643 1438 601846003
1749 281 672886681
1380 1061 900549427
1229 1896 698301586
1754 1542 853397304
254 662 688918762
356 1871 514267194
1882 1335 928534436
91 1690 836132530
189 1875 930524428
1034 1026 824534753
706 629 852782573
234 900 873527327
203 1674 996834457
254 735 624745777
461 1869 661236325
844 826 695379990
240 1038 994984318
657 1795 655239681
1159 1914 504395800
367 764 543785342
1454 1896 619929691
1749 1651 784817405
1681 657 992964011
1569 508 701050927
864 1009 714779415
1903 1811 504868855
102 624 851838738
1710 1101 915460838
162 1122 772100034
160 1575 517291122
492 1878 626512015
734 16 656503406
1665 1993 555790768
333 928 587114469
126 1090 529120804
509 1420 500616538
1348 1444 564878061
1677 984 959007620
207 1059 756934675
1981 1181 536455003
1418 252 988192243
1069 1151 932338735
1749 1228 540336028
844 1038 688649438
1240 93 940418555
794 11 967080159
30 1445 886768774
182 346 572574225
1558 513 801449166
282 159 689883790
82 553 819817079
321 1592 666380539
1595 1067 677078155
845 184 537503745
960 258 886390572
648 470 869166322
811 1300 915721473
486 632 776360405
1526 359 593751290
1548 1752 597661248
256 86 695294022
219 790 596773581
1921 117 704361349
696 912 606506514
197 663 550796188
1340 502 678994011
405 42 911965632
707 1981 754210721
713 729 580150918
1520 1556 526914156
541 1688 967707173
1308 792 843099044
1907 1952 904171302
1157 1751 844136313
1605 1321 867658037
897 1789 523371252
81 1556 501037274
1625 707 839163851
1767 831 557562419
431 439 883674497
886 233 788258582
853 1806 701156110
420 14 585650205
657 255 725528438
868 1468 892305796
1465 840 664972314
1140 1085 805556204
1842 1957 931033001
791 576 919862875
1117 581 645379069
1872 1385 831907597
1925 208 806556998
1779 953 820103420
1495 1132 556498764
1278 1019 957933856
551 563 843764667
512 615 740994003
104 629 893890475
990 1084 833409263
995 1376 954537958
403 725 789714541
1404 302 629422747
740 1430 819248305
791 785 824840829
1647 1939 893659093
1969 958 767608196
1142 910 571735681
948 1971 624116415
813 1601 706851892
423 606 695419907
359 815 843754009
1435 502 863730009
1544 1646 576898217
1641 1780 969357941
916 1850 755407316
1846 1715 780130715
1997 1361 811846246
1946 657 736851908
93 955 815354851
436 1741 519417308
466 118 763521293
340 1533 812530289
470 894 887671502
1913 1851 573423147
837 60 645332553
1917 1442 781022946
1200 611 533655599
549 836 841719352
999 1422 947096240
1658 166 593813486
1923 1151 627810474
1796 364 769618305
1033 943 814351576
984 125 911814311
1309 740 678075952
768 721 911443432
1689 526 855944856
951 940 631538734
1733 969 907955922
1589 1962 701999691
258 1575 749178117
1886 361 965176140
672 362 815091688
944 410 763347366
1311 1897 829302426
794 898 634289764
1842 246 718751217
146 479 535997462
458 1828 697943718
1911 847 985688005
1880 684 578109941
853 4 846769499
794 894 947651248
1095 755 640950851
1110 1909 917280377
1116 709 899140963
745 205 730637213
1852 404 687329189
13 1837 965795740
696 885 840813125
656 1776 507212405
891 1251 991625801
1857 948 858676355
1310 1170 734886828
1089 1224 754225402
906 550 676044707
410 195 675482158
575 1794 575962597
21 745 678228470
1530 1668 624804407
1814 372 630949064
1458 230 600980398
946 1915 733166935
774 429 637918054
1467 1807 949828326
1863 600 549442205
153 1375 535615113
1903 55 622640759
1325 843 504335876
737 1989 925602513
180 1046 848395540
657 11 824284137
1296 801 578697533
1086 1565 640064727
239 237 748560502
858 1087 748592120
1553 163 660245834
264 329 626424543
486 1821 857374786
605 1828 636461166
1825 1406 718710973
1328 1372 923366432
1998 1601 591606906
1905 1970 561043372
899 44 874013567
425 12 991910536
854 1639 797235242
1919 818 820400120
1719 751 873709448
947 898 559979433
832 1627 954515526
1627 45 581007113
870 1098 851797470
1065 1505 666661600
1371 497 603326918
1762 1203 657696977
399 1568 522235600
397 804 763472583
1508 210 775030783
1989 494 557233802
2 1441 712401268
450 1290 806982622
813 266 521882693
1685 312 992252419
366 1375 776715220
1845 996 584206655
910 167 811312545
828 407 828695186
211 864 971003645
189 510 591838620
1929 59 570798874
353 1250 731362320
1246 254 548930771
1711 562 829904423
1152 1089 524604302
324 1596 585984825
353 198 645452697
941 305 746764423
634 20 511348015
1533 635 705417312
1055 1970 955242726
1047 1587 574747421
1637 18 922590265
374 1481 986479801
1464 1811 826877027
288 640 742929127
690 1048 959607503
1313 1726 916215788
421 1469 958612422
895 1406 501720213
1962 1367 682088031
1955 1811 594711831
112 713 784527251
1734 1478 590888488
418 1103 833642059
1552 137 822085953
507 1805 815393216
909 1389 786659354
1965 228 945665631
1179 1007 967864584
615 1359 603747716
1682 1371 849389392
115 1291 526237870
320 890 980958866
1857 1016 735887824
1541 250 526033365
515 1212 715964295
844 496 504088540
384 1083 798402903
434 1912 846900936
1838 1803 584979789
1240 1399 555130943
1432 1357 778839687
611 990 599174788
520 597 650267289
1959 172 997437508
1264 1331 926440137
1749 1978 516129806
1995 189 714892691
222 1557 847184297
826 1225 975787690
1491 88 771337091
541 1057 649284295
1491 1757 752889117
1737 304 592331163
210 754 563826750
1345 1844 831063815
1431 910 574578885
515 726 551373247
968 1841 895656043
269 1852 825968413
1716 1247 890150785
204 1114 567155497
667 835 680926436
109 651 984271021
435 1069 702300896
1087 1548 898172531
345 1393 666881790
1449 1782 876667129
353 1341 535335671
1544 167 752073791
1362 998 670500917
79 1635 814130047
971 933 892307634
1329 428 846990574
1202 1582 795654677
1651 1383 965901012
43 1659 742485851
715 1682 895835551
467 1939 711959148
1492 1711 781457855
947 732 500827755
1278 236 641953131
1762 1300 649231534
1153 1822 978384794
551 862 936713361
1380 1963 613577951
960 1367 630672552
1902 1880 704371686
655 1561 825338369
1249 1829 758062010
1421 897 918419562
816 1709 929904941
637 1907 533600511
1318 484 682351337
912 834 547536494
1824 136 893312796
1660 220 780056235
1975 962 781354432
729 486 896921357
414 1833 703972833
1161 666 752642575
1146 436 506862715
1834 153 960451108
212 849 727304386
1286 837 585798758
1379 1030 615624436
1635 1099 627566082
1117 1869 999483135
589 709 978723759
1996 694 771781798
781 196 603179670
870 613 530559467
1137 1530 507059058
969 1508 810149346
1209 841 686442967
1205 677 662286661
1627 108 997766866
11 505 829757009
1353 319 743839859
41 509 890650588
1330 340 554139604
1204 454 687831722
959 79 603102139
65 325 554531427
1132 1770 804531183
1596 1840 742527157
405 1211 933059278
607 500 719840913
293 304 519426004
1218 249 767419520
1133 1008 829050885
143 1586 685073789
1550 1327 727919743
1285 1585 706176993
938 1724 511763615
1699 1371 904641593
759 1264 863555710
740 1165 928330540
653 945 662775726
1490 1878 821419438
399 1389 718041729
1524 1912 538931253
1732 731 813891906
1921 693 814415031
1755 633 641644323
1217 888 722497417
208 1854 844659156
1249 1358 984071553
1942 557 623595256
936 1699 585871337
422 1539 883448821
1098 10 930000161
856 405 631202263
1682 1202 633652999
344 468 961397304
935 1134 825612663
217 426 548227177
676 693 891321477
1396 742 861582684
83 1895 946711107
23 913 679781619
1798 1848 753014059
989 246 898221502
739 569 546768262
1829 83 574499936
145 725 755116648
1288 1607 888164351
772 1482 587915035
71 494 837517458
637 1243 748715532
1178 43 812351217
1271 1595 812236694
444 1340 862621930
1051 318 974449988
256 1791 878031304
1323 472 538926941
1803 850 537047061
1407 752 930168790
1839 588 679250559
1595 737 703959557
896 1851 558416666
1857 31 847019678
957 75 606896519
1513 1337 560703726
1672 1461 910020770
612 1808 582219337
255 1272 713779383
42 1261 583601186
171 1325 518997894
535 1259 802337361
1108 74 524701040
1842 1368 903003499
1994 1735 856220063
635 56 591449401
913 1937 837903120
1666 902 877763763
105 944 520166857
1973 1576 589073930
1550 1265 936016538
416 1686 954565537
1038 1783 602570041
1878 296 701854477
1617 1807 843329700
838 1540 772280433
602 1912 724130305
808 706 943607499
1097 1513 849719936
1454 1286 603574548
1751 1323 603448545
1467 1717 883450946
1070 1514 954335662
157 806 944309385
594 1933 808482129
1871 663 813756778
471 1710 639152002
319 800 957138042
1467 1613 931872716
1490 1881 739569384
1003 370 674208786
355 45 736120859
1243 25 733152862
1181 1451 974502929
